date,time,decision_type,decision_quality,confidence,energy
2023-01-08,14:27,Social,4.35,4.64,8.88
2023-01-08,22:27,Emotional,6.43,4.77,9.55
2023-01-08,17:27,Social,8.98,9.26,6.92
2023-01-09,10:20,Emotional,6.41,5.04,9.7
2023-01-09,17:20,Analytical,6.97,5.2,6.98
2023-01-09,19:20,Creative,7.04,6.7,7.03
2023-01-09,14:20,Analytical,5.01,5.57,6.28
2023-01-10,23:36,Analytical,1.2,1.0,7.92
2023-01-10,14:36,Analytical,3.85,5.59,6.82
2023-01-10,14:36,Social,4.44,4.31,5.82
2023-01-11,15:32,Social,4.34,4.03,6.34
2023-01-11,12:32,Emotional,3.33,2.25,3.03
2023-01-11,15:32,Emotional,7.8,8.33,5.89
2023-01-11,18:32,Social,3.14,3.77,5.05
2023-01-11,13:32,Analytical,5.55,4.58,5.6
2023-01-11,13:32,Creative,4.1,3.33,6.75
2023-01-12,20:45,Social,4.03,4.59,8.27
2023-01-12,14:45,Social,5.02,4.2,6.45
2023-01-12,14:45,Analytical,7.26,7.11,7.77
2023-01-12,16:45,Social,8.98,8.47,3.47
2023-01-12,13:45,Emotional,7.57,9.26,7.69
2023-01-13,08:44,Creative,1.0,1.0,2.39
2023-01-13,19:44,Analytical,4.0,2.65,4.03
2023-01-13,08:44,Creative,1.03,1.16,3.9
2023-01-13,05:44,Social,2.8,2.83,2.66
2023-01-13,10:44,Emotional,3.48,3.43,2.65
2023-01-13,05:44,Social,5.9,6.38,4.32
2023-01-13,19:44,Emotional,4.66,6.5,4.34
2023-01-14,09:01,Analytical,2.41,1.43,3.34
2023-01-14,17:01,Social,1.09,1.28,4.3
2023-01-14,12:01,Creative,2.23,2.47,1.21
2023-01-14,18:01,Social,1.0,1.0,3.07
2023-01-14,16:01,Analytical,3.47,2.31,2.92
2023-01-15,16:47,Emotional,1.45,1.15,3.08
2023-01-15,11:47,Analytical,1.0,1.26,1.7
2023-01-15,20:47,Social,1.02,1.0,1.43
2023-01-15,14:47,Emotional,1.0,1.53,5.15
2023-01-15,14:47,Social,1.0,2.48,1.0
2023-01-15,13:47,Emotional,2.01,2.83,1.0
2023-01-16,00:40,Social,1.84,1.79,4.8
2023-01-16,12:40,Analytical,1.55,1.24,6.29
2023-01-16,16:40,Analytical,1.73,2.56,3.1
2023-01-16,16:40,Analytical,4.38,3.7,2.32
2023-01-16,10:40,Analytical,4.17,3.72,6.75
2023-01-16,17:40,Creative,2.72,2.56,1.0
2023-01-16,11:40,Analytical,1.85,1.95,5.88
2023-01-17,12:59,Social,8.87,8.18,8.79
2023-01-17,17:59,Social,7.64,8.71,8.19
2023-01-17,08:59,Creative,3.57,3.42,4.88
2023-01-17,13:59,Social,6.18,7.16,7.8
2023-01-17,11:59,Creative,8.21,8.55,4.59
2023-01-18,18:37,Emotional,1.0,1.15,4.93
2023-01-18,16:37,Analytical,3.58,1.87,3.89
2023-01-18,10:37,Creative,4.25,4.92,5.74
2023-01-18,22:37,Emotional,6.95,5.92,7.12
2023-01-19,12:51,Emotional,4.2,4.9,3.86
2023-01-19,09:51,Creative,5.74,6.03,3.37
2023-01-19,12:51,Emotional,4.11,3.87,5.71
2023-01-19,21:51,Creative,2.36,2.33,5.52
2023-01-20,01:28,Social,1.0,2.35,4.59
2023-01-20,20:28,Analytical,1.0,1.22,3.63
2023-01-20,15:28,Emotional,1.12,1.0,2.44
2023-01-21,12:59,Analytical,4.13,5.41,7.39
2023-01-21,18:59,Social,5.57,6.47,8.35
2023-01-21,07:59,Social,4.17,4.1,6.84
2023-01-22,22:13,Analytical,1.75,1.06,5.1
2023-01-22,08:13,Analytical,4.2,2.72,7.77
2023-01-22,16:13,Creative,3.72,3.75,6.27
2023-01-22,12:13,Creative,2.69,3.14,4.74
2023-01-23,10:16,Emotional,5.72,6.3,10.0
2023-01-23,17:16,Social,8.16,9.08,7.4
2023-01-23,22:16,Emotional,4.67,6.16,10.0
2023-01-24,18:13,Social,8.37,8.03,5.22
2023-01-24,18:13,Emotional,4.45,2.77,7.32
2023-01-24,00:13,Analytical,8.96,8.82,8.13
2023-01-24,21:13,Emotional,8.12,7.71,10.0
2023-01-24,20:13,Social,9.04,8.91,6.37
2023-01-24,13:13,Emotional,7.1,6.75,5.22
2023-01-24,10:13,Creative,7.97,9.19,7.84
2023-01-25,14:04,Creative,5.28,4.06,8.06
2023-01-25,18:04,Social,6.43,6.09,9.89
2023-01-25,07:04,Creative,8.28,9.66,5.87
2023-01-25,20:04,Emotional,6.66,7.42,8.75
2023-01-25,13:04,Analytical,9.98,10.0,10.0
2023-01-25,13:04,Social,7.99,9.05,7.2
2023-01-26,15:43,Social,7.64,8.55,10.0
2023-01-26,12:43,Emotional,8.71,8.63,10.0
2023-01-26,18:43,Emotional,4.33,2.91,9.5
2023-01-27,19:32,Emotional,6.49,7.09,7.04
2023-01-27,15:32,Creative,7.32,6.51,8.05
2023-01-27,07:32,Emotional,7.96,9.18,10.0
2023-01-27,09:32,Social,6.83,7.11,3.86
2023-01-27,20:32,Emotional,5.67,5.48,9.01
2023-01-27,15:32,Analytical,6.05,6.85,6.91
2023-01-28,21:04,Creative,2.39,2.64,2.68
2023-01-28,20:04,Creative,2.01,1.0,2.96
2023-01-28,15:04,Creative,1.94,1.42,4.29
2023-01-29,21:12,Emotional,2.35,2.58,5.33
2023-01-29,08:12,Emotional,2.23,1.93,2.41
2023-01-29,06:12,Social,1.83,2.41,6.14
2023-01-29,07:12,Creative,3.15,2.61,3.14
2023-01-29,15:12,Analytical,2.87,3.94,5.22
2023-01-30,23:07,Emotional,6.28,5.03,5.38
2023-01-30,08:07,Social,6.79,7.13,5.18
2023-01-30,19:07,Analytical,6.94,7.58,5.08
2023-01-31,14:40,Creative,7.91,7.53,9.93
2023-01-31,17:40,Emotional,5.45,4.43,6.49
2023-01-31,10:40,Analytical,6.61,6.22,6.98
2023-02-01,13:55,Creative,3.11,2.94,4.7
2023-02-01,22:55,Analytical,1.0,1.39,4.65
2023-02-01,18:55,Creative,5.02,4.08,1.21
2023-02-01,10:55,Social,3.54,3.88,2.81
2023-02-01,20:55,Creative,1.0,2.54,7.66
2023-02-02,21:11,Social,1.0,1.0,5.33
2023-02-02,11:11,Emotional,1.0,1.0,1.43
2023-02-02,17:11,Emotional,1.0,1.0,4.11
2023-02-02,13:11,Social,1.0,1.25,3.77
2023-02-02,18:11,Creative,1.0,1.0,4.43
2023-02-02,14:11,Emotional,1.0,1.0,4.4
2023-02-03,22:47,Creative,2.92,3.19,1.0
2023-02-03,18:47,Emotional,1.0,1.29,2.23
2023-02-03,11:47,Emotional,2.52,1.0,1.0
2023-02-03,23:47,Creative,1.39,1.0,1.36
2023-02-04,21:41,Analytical,1.0,1.02,4.72
2023-02-04,12:41,Social,3.54,3.61,4.56
2023-02-04,18:41,Emotional,4.32,3.01,5.9
2023-02-04,22:41,Emotional,1.0,1.0,2.4
2023-02-04,21:41,Social,3.73,3.66,4.8
2023-02-04,21:41,Social,1.0,1.0,3.3
2023-02-05,08:00,Analytical,4.74,3.75,7.85
2023-02-05,21:00,Analytical,1.65,1.0,8.54
2023-02-05,12:00,Emotional,3.01,1.7,5.63
2023-02-05,15:00,Emotional,2.95,2.12,3.0
2023-02-05,12:00,Emotional,7.82,7.57,1.34
2023-02-05,09:00,Social,5.91,6.52,3.66
2023-02-06,19:46,Analytical,4.9,5.58,6.32
2023-02-06,21:46,Social,2.91,4.7,5.94
2023-02-06,08:46,Analytical,8.55,9.82,4.81
2023-02-06,08:46,Emotional,7.35,6.7,3.08
2023-02-07,18:46,Analytical,5.59,5.99,5.02
2023-02-07,17:46,Social,5.27,6.41,6.16
2023-02-07,18:46,Analytical,4.97,5.67,6.35
2023-02-08,07:41,Creative,2.28,2.7,8.4
2023-02-08,10:41,Social,6.09,6.98,6.28
2023-02-08,10:41,Creative,6.56,5.0,8.43
2023-02-09,16:03,Emotional,8.21,7.21,4.4
2023-02-09,07:03,Social,4.21,4.34,3.79
2023-02-09,13:03,Analytical,6.41,7.26,6.99
2023-02-09,09:03,Analytical,3.13,4.12,7.79
2023-02-10,09:26,Analytical,8.36,8.73,8.31
2023-02-10,13:26,Creative,8.16,10.0,5.96
2023-02-10,09:26,Social,8.23,8.14,7.61
2023-02-10,06:26,Social,4.31,4.02,5.88
2023-02-11,09:08,Analytical,2.09,1.0,2.85
2023-02-11,17:08,Social,1.68,1.78,1.0
2023-02-11,23:08,Creative,1.0,1.36,2.16
2023-02-11,15:08,Emotional,3.9,4.13,4.96
2023-02-11,22:08,Analytical,4.9,4.59,2.6
2023-02-11,21:08,Creative,3.6,4.11,3.38
2023-02-12,13:02,Creative,4.26,4.05,4.53
2023-02-12,15:02,Creative,2.21,1.27,4.62
2023-02-12,14:02,Social,4.27,4.72,4.52
2023-02-13,16:02,Emotional,2.97,3.3,6.22
2023-02-13,10:02,Social,4.12,3.79,5.37
2023-02-13,18:02,Emotional,3.93,2.92,5.06
2023-02-13,19:02,Social,1.0,1.48,6.04
2023-02-13,10:02,Social,4.33,3.94,5.34
2023-02-13,20:02,Social,5.35,6.76,4.66
2023-02-14,07:44,Emotional,4.55,5.66,2.78
2023-02-14,21:44,Analytical,4.35,5.69,7.73
2023-02-14,19:44,Analytical,5.39,3.89,5.68
2023-02-14,16:44,Analytical,3.95,4.28,4.16
2023-02-15,20:09,Analytical,1.0,1.0,5.6
2023-02-15,17:09,Creative,1.0,1.16,3.16
2023-02-15,20:09,Social,1.0,1.0,1.15
2023-02-15,14:09,Analytical,1.0,1.37,1.57
2023-02-15,11:09,Emotional,3.6,4.62,4.78
2023-02-15,12:09,Emotional,1.0,2.51,2.72
2023-02-15,18:09,Analytical,1.43,1.6,4.56
2023-02-16,10:14,Emotional,6.5,6.02,6.8
2023-02-16,16:14,Social,6.5,7.22,7.08
2023-02-16,10:14,Emotional,3.16,2.95,9.12
2023-02-16,15:14,Social,8.25,7.05,7.02
2023-02-17,23:16,Social,3.62,4.98,6.45
2023-02-17,23:16,Creative,2.85,3.4,5.71
2023-02-17,16:16,Creative,2.37,1.48,9.99
2023-02-18,20:26,Social,6.56,6.67,6.94
2023-02-18,11:26,Analytical,6.92,7.2,8.02
2023-02-18,09:26,Creative,6.15,7.02,7.49
2023-02-18,16:26,Analytical,5.01,4.4,3.48
2023-02-18,12:26,Social,9.02,9.88,5.78
2023-02-19,16:18,Creative,5.34,4.7,9.22
2023-02-19,13:18,Analytical,4.13,4.24,5.91
2023-02-19,11:18,Social,7.0,6.9,2.61
2023-02-19,19:18,Analytical,5.88,4.91,6.29
2023-02-19,07:18,Emotional,7.91,6.17,4.53
2023-02-19,09:18,Analytical,5.43,5.05,7.61
2023-02-20,20:17,Emotional,1.0,1.42,1.0
2023-02-20,06:17,Creative,1.0,1.78,1.0
2023-02-20,16:17,Analytical,1.99,2.04,4.25
2023-02-21,19:07,Creative,6.48,6.86,7.27
2023-02-21,13:07,Creative,6.64,6.9,8.42
2023-02-21,15:07,Social,4.91,6.34,3.63
2023-02-21,21:07,Emotional,5.76,5.66,8.17
2023-02-21,14:07,Creative,9.15,7.29,6.33
2023-02-21,12:07,Social,3.59,3.63,7.89
2023-02-22,13:40,Analytical,5.86,5.98,7.34
2023-02-22,07:40,Analytical,4.35,3.92,2.43
2023-02-22,13:40,Analytical,3.89,2.4,7.84
2023-02-22,11:40,Analytical,3.23,4.43,4.29
2023-02-22,18:40,Social,3.38,3.59,5.16
2023-02-22,09:40,Emotional,2.33,2.72,3.4
2023-02-22,12:40,Social,1.16,2.4,6.7
2023-02-23,11:35,Social,3.6,5.27,5.3
2023-02-23,16:35,Emotional,5.49,5.66,3.79
2023-02-23,09:35,Analytical,6.78,7.77,5.6
2023-02-23,19:35,Social,4.6,4.19,7.5
2023-02-24,08:06,Analytical,1.05,1.0,7.59
2023-02-24,10:06,Emotional,3.77,3.97,2.94
2023-02-24,09:06,Analytical,7.41,8.6,5.23
2023-02-24,21:06,Creative,3.53,4.56,9.59
2023-02-24,07:06,Emotional,5.57,7.74,3.79
2023-02-24,06:06,Creative,2.91,1.72,6.51
2023-02-25,15:34,Social,7.5,7.34,9.46
2023-02-25,18:34,Analytical,9.58,8.05,6.65
2023-02-25,12:34,Emotional,8.46,7.99,6.24
2023-02-25,09:34,Creative,8.76,7.47,7.24
2023-02-25,16:34,Social,7.72,7.15,9.41
2023-02-26,08:06,Analytical,1.85,3.26,3.37
2023-02-26,22:06,Emotional,3.21,3.96,2.36
2023-02-26,07:06,Analytical,1.0,1.36,3.76
2023-02-26,17:06,Social,3.04,2.81,2.76
2023-02-26,15:06,Creative,5.22,3.74,5.09
2023-02-26,17:06,Analytical,1.84,1.51,2.99
2023-02-26,11:06,Creative,1.0,1.57,6.4
2023-02-27,16:59,Analytical,2.98,3.09,1.86
2023-02-27,13:59,Social,2.55,4.71,3.07
2023-02-27,08:59,Analytical,1.71,1.15,2.85
2023-02-27,17:59,Analytical,1.0,1.41,2.14
2023-02-27,19:59,Analytical,1.0,1.75,1.67
2023-02-27,21:59,Creative,1.27,2.74,1.01
2023-02-27,14:59,Analytical,1.0,1.27,6.13
2023-02-28,07:08,Social,5.87,6.27,10.0
2023-02-28,13:08,Emotional,5.14,5.94,10.0
2023-02-28,19:08,Social,7.76,9.01,10.0
2023-03-01,12:53,Analytical,1.0,1.0,1.0
2023-03-01,06:53,Analytical,1.0,1.57,1.71
2023-03-01,11:53,Social,1.0,2.27,2.74
2023-03-01,05:53,Social,1.0,1.86,5.41
2023-03-01,06:53,Social,1.0,1.43,1.0
2023-03-02,08:29,Social,2.68,2.81,5.48
2023-03-02,17:29,Creative,1.18,1.0,3.31
2023-03-02,07:29,Social,2.54,3.56,1.87
2023-03-02,07:29,Emotional,3.47,2.82,4.93
2023-03-02,15:29,Creative,1.17,1.35,5.99
2023-03-02,14:29,Social,1.0,1.0,4.58
2023-03-03,11:41,Creative,5.67,4.8,8.37
2023-03-03,06:41,Analytical,5.57,5.47,3.69
2023-03-03,11:41,Social,1.02,1.0,1.48
2023-03-04,07:03,Analytical,3.46,4.96,3.55
2023-03-04,13:03,Analytical,3.22,1.52,5.52
2023-03-04,08:03,Analytical,3.98,4.04,4.34
2023-03-04,10:03,Social,2.64,3.14,4.71
2023-03-04,11:03,Emotional,3.55,3.77,7.02
2023-03-04,07:03,Emotional,4.09,4.29,7.81
2023-03-04,17:03,Creative,3.71,5.01,5.98
2023-03-05,09:32,Social,1.42,2.73,5.09
2023-03-05,20:32,Analytical,4.61,4.89,4.13
2023-03-05,07:32,Analytical,5.03,4.44,7.37
2023-03-05,13:32,Creative,4.02,3.63,2.97
2023-03-05,20:32,Emotional,4.59,4.78,5.6
2023-03-06,21:53,Emotional,4.42,2.82,8.01
2023-03-06,18:53,Emotional,8.19,7.16,9.94
2023-03-06,14:53,Emotional,6.39,6.38,5.96
2023-03-06,17:53,Analytical,4.38,5.37,5.21
2023-03-07,20:01,Social,4.41,5.4,2.81
2023-03-07,00:01,Emotional,3.3,3.28,7.17
2023-03-07,11:01,Creative,6.31,6.01,10.0
2023-03-08,13:17,Emotional,5.94,5.71,5.67
2023-03-08,12:17,Analytical,6.97,7.58,9.67
2023-03-08,17:17,Creative,4.05,3.8,8.15
2023-03-08,07:17,Creative,7.16,7.17,8.34
2023-03-09,23:39,Analytical,4.11,5.67,8.37
2023-03-09,09:39,Social,2.81,1.73,4.29
2023-03-09,10:39,Emotional,5.84,4.56,5.72
2023-03-09,17:39,Social,5.51,5.44,6.9
2023-03-09,18:39,Analytical,3.73,4.32,5.15
2023-03-09,10:39,Emotional,4.34,4.58,6.59
2023-03-10,20:13,Social,3.62,2.87,4.88
2023-03-10,08:13,Social,3.59,2.21,4.55
2023-03-10,20:13,Social,4.16,2.89,7.79
2023-03-10,09:13,Creative,5.49,4.24,8.2
2023-03-10,14:13,Social,3.37,3.79,4.49
2023-03-10,13:13,Social,4.97,5.37,3.85
2023-03-10,09:13,Emotional,1.83,1.0,5.86
2023-03-11,20:17,Analytical,2.99,3.64,3.5
2023-03-11,19:17,Emotional,1.0,1.0,6.04
2023-03-11,15:17,Analytical,1.41,1.55,1.59
2023-03-12,21:23,Social,5.46,5.0,7.74
2023-03-12,09:23,Analytical,6.61,6.12,5.4
2023-03-12,20:23,Emotional,4.13,2.71,3.94
2023-03-12,22:23,Social,5.25,5.57,5.95
2023-03-12,16:23,Creative,4.5,5.43,5.78
2023-03-13,21:53,Creative,7.49,5.72,1.0
2023-03-13,11:53,Analytical,7.36,5.94,7.21
2023-03-13,15:53,Emotional,5.98,7.57,8.43
2023-03-13,09:53,Creative,6.68,7.52,8.37
2023-03-13,16:53,Emotional,5.75,6.82,5.41
2023-03-13,19:53,Analytical,7.42,5.87,8.04
2023-03-14,14:49,Emotional,7.71,9.38,5.1
2023-03-14,14:49,Emotional,6.52,7.34,8.9
2023-03-14,06:49,Analytical,8.19,7.23,7.05
2023-03-14,15:49,Emotional,9.29,9.23,8.98
2023-03-14,14:49,Creative,7.25,6.06,10.0
2023-03-14,20:49,Social,8.17,10.0,6.2
2023-03-14,06:49,Social,8.65,7.34,8.54
2023-03-15,23:47,Analytical,8.7,6.63,6.61
2023-03-15,20:47,Social,5.89,5.19,7.79
2023-03-15,15:47,Social,8.41,8.28,7.43
2023-03-16,07:32,Emotional,1.75,1.75,1.36
2023-03-16,15:32,Analytical,3.74,4.03,4.33
2023-03-16,19:32,Creative,1.0,1.0,3.19
2023-03-17,13:03,Emotional,4.09,2.4,5.88
2023-03-17,20:03,Creative,7.18,6.52,5.04
2023-03-17,12:03,Creative,5.17,4.72,6.37
2023-03-17,09:03,Analytical,10.0,10.0,9.13
2023-03-17,12:03,Analytical,8.65,7.65,4.64
2023-03-18,12:52,Social,1.46,2.8,3.64
2023-03-18,17:52,Analytical,1.75,1.32,4.25
2023-03-18,14:52,Analytical,4.03,4.28,3.07
2023-03-19,15:18,Analytical,5.36,4.72,4.28
2023-03-19,18:18,Analytical,5.36,4.72,3.45
2023-03-19,14:18,Emotional,4.72,3.86,3.82
2023-03-19,10:18,Analytical,5.17,7.22,5.8
2023-03-19,21:18,Analytical,5.04,5.57,2.44
2023-03-20,09:18,Creative,5.83,5.8,7.54
2023-03-20,13:18,Emotional,5.83,6.21,6.28
2023-03-20,18:18,Social,5.74,4.52,6.26
2023-03-20,09:18,Social,7.74,8.06,6.86
2023-03-20,16:18,Creative,8.5,7.14,4.68
2023-03-20,07:18,Emotional,8.23,8.27,6.41
2023-03-20,18:18,Emotional,3.86,4.3,7.99
2023-03-21,17:34,Social,1.31,1.17,4.01
2023-03-21,15:34,Analytical,3.83,2.71,7.18
2023-03-21,11:34,Emotional,4.32,3.96,4.25
2023-03-21,07:34,Emotional,2.75,1.97,3.79
2023-03-21,10:34,Analytical,3.04,4.66,6.57
2023-03-21,09:34,Creative,4.35,4.72,2.45
2023-03-22,16:15,Creative,4.29,5.26,2.97
2023-03-22,17:15,Analytical,5.8,8.13,7.61
2023-03-22,09:15,Social,6.47,6.69,7.43
2023-03-22,07:15,Analytical,3.77,4.57,6.8
2023-03-22,12:15,Social,4.78,6.1,4.41
2023-03-23,09:04,Analytical,3.11,3.2,2.36
2023-03-23,21:04,Social,3.23,1.51,6.51
2023-03-23,16:04,Emotional,2.96,2.44,2.75
2023-03-23,12:04,Emotional,2.54,3.22,5.52
2023-03-23,13:04,Emotional,1.83,1.0,5.73
2023-03-23,13:04,Emotional,1.8,1.86,4.67
2023-03-23,13:04,Social,3.36,4.21,1.89
2023-03-24,13:01,Creative,1.0,1.0,7.6
2023-03-24,00:01,Social,4.6,6.43,3.61
2023-03-24,21:01,Analytical,1.0,1.0,2.77
2023-03-24,21:01,Analytical,1.76,3.07,5.74
2023-03-24,21:01,Social,1.9,1.01,2.08
2023-03-25,15:47,Social,7.0,7.7,8.2
2023-03-25,21:47,Creative,5.07,5.72,8.27
2023-03-25,12:47,Creative,5.01,4.23,8.8
2023-03-25,21:47,Creative,6.27,7.86,8.42
2023-03-25,16:47,Emotional,5.89,5.88,7.55
2023-03-25,18:47,Emotional,5.53,4.61,8.82
2023-03-25,11:47,Analytical,8.39,8.99,10.0
2023-03-26,20:41,Creative,5.43,7.11,5.6
2023-03-26,22:41,Creative,4.73,2.97,6.51
2023-03-26,12:41,Social,5.49,6.02,7.89
2023-03-26,07:41,Creative,4.46,4.06,6.66
2023-03-26,10:41,Social,3.58,2.6,5.86
2023-03-26,15:41,Social,8.4,8.59,8.72
2023-03-27,12:42,Analytical,1.0,2.19,4.84
2023-03-27,21:42,Analytical,1.0,1.0,3.23
2023-03-27,13:42,Analytical,1.6,1.0,1.63
2023-03-28,19:35,Social,2.44,2.55,7.53
2023-03-28,18:35,Creative,2.18,3.18,3.58
2023-03-28,19:35,Creative,2.07,2.89,6.98
2023-03-28,16:35,Analytical,5.12,3.8,4.21
2023-03-29,16:01,Analytical,6.21,6.25,3.03
2023-03-29,07:01,Analytical,5.66,4.95,8.77
2023-03-29,17:01,Social,6.79,7.4,7.9
2023-03-29,19:01,Social,4.57,5.34,8.14
2023-03-29,19:01,Emotional,4.84,4.59,1.77
2023-03-30,12:33,Creative,3.54,4.36,7.17
2023-03-30,10:33,Creative,4.42,3.88,1.33
2023-03-30,08:33,Emotional,2.92,2.62,4.65
2023-03-30,22:33,Social,4.59,6.58,5.53
2023-03-30,18:33,Social,3.34,3.08,5.53
2023-03-30,13:33,Emotional,2.42,2.54,6.18
2023-03-31,15:10,Emotional,3.76,4.21,6.05
2023-03-31,23:10,Emotional,1.0,1.64,3.84
2023-03-31,09:10,Social,1.8,1.0,6.05
2023-04-01,18:23,Social,1.61,1.0,4.72
2023-04-01,18:23,Creative,1.0,1.14,4.24
2023-04-01,12:23,Analytical,3.78,5.56,1.03
2023-04-01,14:23,Social,1.87,1.59,4.63
2023-04-01,16:23,Emotional,2.27,1.92,2.88
2023-04-02,20:29,Emotional,1.0,1.99,4.26
2023-04-02,14:29,Analytical,3.25,2.94,2.03
2023-04-02,18:29,Emotional,1.0,1.36,1.26
2023-04-03,20:19,Creative,10.0,8.69,9.12
2023-04-03,11:19,Emotional,10.0,10.0,8.92
2023-04-03,14:19,Analytical,6.74,5.36,10.0
2023-04-03,13:19,Emotional,9.95,9.51,6.29
2023-04-03,10:19,Analytical,4.51,3.52,8.34
2023-04-03,12:19,Creative,10.0,10.0,9.18
2023-04-04,07:41,Creative,3.54,2.96,9.02
2023-04-04,06:41,Social,4.45,2.34,4.86
2023-04-04,06:41,Emotional,2.86,2.31,7.34
2023-04-05,16:01,Social,4.53,4.46,9.19
2023-04-05,21:01,Creative,3.65,5.51,5.22
2023-04-05,21:01,Emotional,4.83,4.55,6.81
2023-04-05,10:01,Analytical,5.86,6.3,5.05
2023-04-06,19:52,Social,1.0,3.5,4.05
2023-04-06,14:52,Analytical,4.14,2.53,4.46
2023-04-06,10:52,Emotional,2.4,2.87,1.0
2023-04-06,09:52,Emotional,2.84,1.69,5.67
2023-04-06,08:52,Creative,1.03,1.0,4.47
2023-04-06,08:52,Emotional,1.01,1.0,2.63
2023-04-07,17:26,Emotional,1.0,2.02,1.5
2023-04-07,21:26,Analytical,2.56,3.31,2.86
2023-04-07,17:26,Analytical,1.59,1.82,6.33
2023-04-07,20:26,Analytical,1.08,1.0,1.0
2023-04-08,16:29,Creative,6.15,6.19,6.24
2023-04-08,07:29,Analytical,6.56,5.15,8.1
2023-04-08,13:29,Creative,8.33,7.23,6.7
2023-04-08,18:29,Creative,7.5,8.71,4.96
2023-04-08,12:29,Emotional,6.49,6.77,7.75
2023-04-08,21:29,Creative,3.03,3.53,10.0
2023-04-08,21:29,Creative,6.92,5.89,6.92
2023-04-09,16:51,Creative,6.46,7.37,6.15
2023-04-09,13:51,Analytical,4.84,4.18,4.47
2023-04-09,13:51,Analytical,4.19,4.74,7.89
2023-04-09,20:51,Analytical,5.98,4.56,5.32
2023-04-09,22:51,Creative,4.91,5.53,3.61
2023-04-09,12:51,Analytical,8.68,7.4,2.7
2023-04-10,15:02,Social,5.24,7.36,5.35
2023-04-10,14:02,Emotional,4.49,5.57,6.98
2023-04-10,22:02,Creative,4.39,4.96,7.57
2023-04-10,16:02,Creative,6.44,7.73,7.63
2023-04-10,16:02,Social,5.33,5.54,8.0
2023-04-10,22:02,Social,4.98,4.98,9.41
2023-04-11,15:38,Social,9.25,7.74,7.3
2023-04-11,13:38,Analytical,6.44,6.13,8.09
2023-04-11,11:38,Analytical,8.48,8.37,3.45
2023-04-11,13:38,Social,5.53,6.42,1.8
2023-04-11,18:38,Emotional,8.76,9.28,9.91
2023-04-11,11:38,Social,6.68,4.61,8.14
2023-04-11,07:38,Creative,8.89,9.81,5.95
2023-04-12,18:01,Analytical,7.64,7.11,6.16
2023-04-12,19:01,Social,8.44,7.24,6.01
2023-04-12,12:01,Social,5.35,3.86,8.09
2023-04-12,23:01,Social,8.75,8.57,4.79
2023-04-12,15:01,Analytical,8.77,10.0,6.51
2023-04-12,17:01,Emotional,6.29,6.81,10.0
2023-04-13,12:14,Social,1.68,1.0,6.06
2023-04-13,07:14,Emotional,3.65,3.66,3.68
2023-04-13,14:14,Emotional,3.95,4.48,3.26
2023-04-13,19:14,Social,2.53,1.18,6.17
2023-04-13,20:14,Social,2.06,1.63,4.73
2023-04-13,18:14,Emotional,2.52,3.41,5.98
2023-04-13,07:14,Emotional,2.22,2.99,5.6
2023-04-14,14:38,Emotional,5.93,5.81,7.19
2023-04-14,08:38,Emotional,7.33,6.96,6.71
2023-04-14,21:38,Social,9.53,10.0,5.97
2023-04-14,14:38,Creative,7.43,7.55,8.27
2023-04-14,13:38,Analytical,7.28,8.47,8.18
2023-04-14,17:38,Creative,6.48,7.52,7.96
2023-04-15,09:12,Analytical,7.78,8.1,8.06
2023-04-15,21:12,Analytical,7.61,7.03,6.75
2023-04-15,19:12,Emotional,5.6,4.21,6.49
2023-04-15,11:12,Analytical,7.34,7.44,7.71
2023-04-15,15:12,Emotional,3.57,5.14,10.0
2023-04-15,15:12,Creative,7.77,9.68,6.3
2023-04-15,21:12,Creative,9.93,8.97,8.73
2023-04-16,12:45,Emotional,4.99,5.0,8.76
2023-04-16,17:45,Social,6.67,7.38,8.19
2023-04-16,13:45,Creative,6.12,5.55,9.61
2023-04-16,07:45,Analytical,6.42,7.33,10.0
2023-04-16,07:45,Analytical,4.9,6.03,10.0
2023-04-17,19:43,Social,8.24,8.84,10.0
2023-04-17,08:43,Creative,7.45,7.63,6.62
2023-04-17,16:43,Emotional,8.07,8.57,10.0
2023-04-17,07:43,Creative,9.46,8.69,8.18
2023-04-17,14:43,Analytical,10.0,9.85,9.65
2023-04-17,15:43,Analytical,8.26,7.44,10.0
2023-04-17,19:43,Social,7.07,5.95,8.35
2023-04-18,15:37,Analytical,1.0,1.0,3.15
2023-04-18,09:37,Analytical,4.51,3.84,6.87
2023-04-18,20:37,Analytical,5.68,6.46,4.66
2023-04-18,07:37,Creative,3.3,1.77,4.82
2023-04-19,20:35,Creative,5.55,6.25,10.0
2023-04-19,17:35,Emotional,7.59,5.6,7.04
2023-04-19,21:35,Analytical,7.53,7.62,6.3
2023-04-20,16:36,Social,3.53,2.28,2.56
2023-04-20,14:36,Analytical,4.63,3.61,5.53
2023-04-20,16:36,Social,1.1,2.87,2.9
2023-04-20,20:36,Emotional,2.82,3.15,3.32
2023-04-20,21:36,Analytical,3.87,4.45,6.37
2023-04-21,18:51,Emotional,1.96,1.79,1.76
2023-04-21,20:51,Emotional,4.29,5.24,1.0
2023-04-21,12:51,Social,1.0,1.0,1.78
2023-04-21,05:51,Social,1.0,1.0,5.67
2023-04-22,18:34,Analytical,2.78,1.0,6.1
2023-04-22,21:34,Creative,3.04,2.68,5.1
